SPECIES,LATITUDE,LONGITUDE
"Myotis nattereri (Kuhl 1817)",42.31,-1.85
"Myotis nattereri (Kuhl 1817)",41.51,-2.46
"Myotis nattereri (Kuhl 1817)",39.8,2.94
"Myotis nattereri (Kuhl 1817)",42.86,-3.55
"Myotis nattereri (Kuhl 1817)",43.13,-2.69
"Myotis nattereri (Kuhl 1817)",42.4,-1.97
"Myotis nattereri (Kuhl 1817)",43.13,-3.43
"Myotis nattereri (Kuhl 1817)",42.05,-2.94
"Myotis nattereri (Kuhl 1817)",43.04,-2.45
"Myotis nattereri (Kuhl 1817)",42.14,-3.18
"Myotis nattereri (Kuhl 1817)",41.14,-4.01
"Myotis nattereri (Kuhl 1817)",43.4,-2.57
"Myotis nattereri (Kuhl 1817)",43.22,-2.2
"Myotis nattereri (Kuhl 1817)",41.14,-3.66
"Myotis nattereri (Kuhl 1817)",42.31,-4.27
"Myotis nattereri (Kuhl 1817)",40.12,-0.24
"Myotis nattereri (Kuhl 1817)",41.33,-2.82
"Myotis nattereri (Kuhl 1817)",39.71,2.94
"Myotis nattereri (Kuhl 1817)",42.95,-3.67
"Myotis nattereri (Kuhl 1817)",40.85,0.57
"Myotis nattereri (Kuhl 1817)",42.31,-3.91
"Myotis nattereri (Kuhl 1817)",43.04,-2.69
"Myotis nattereri (Kuhl 1817)",40.87,-4.01
"Myotis nattereri (Kuhl 1817)",41.78,-2.94
"Myotis nattereri (Kuhl 1817)",43.22,-3.55
"Myotis nattereri (Kuhl 1817)",41.78,-3.18
"Myotis nattereri (Kuhl 1817)",43.3,-1.83
"Myotis nattereri (Kuhl 1817)",42.4,1.72
"Myotis nattereri (Kuhl 1817)",42.95,-2.45
"Myotis nattereri (Kuhl 1817)",42.76,-4.16
"Myotis nattereri (Kuhl 1817)",40.69,-4.12
"Myotis nattereri (Kuhl 1817)",41.33,-2.94
"Myotis nattereri (Kuhl 1817)",39.61,2.59
"Myotis nattereri (Kuhl 1817)",43.13,-2.2
"Myotis nattereri (Kuhl 1817)",40.85,0.33
"Myotis nattereri (Kuhl 1817)",40.04,-0.6
"Myotis nattereri (Kuhl 1817)",43.29,-5.16
"Myotis nattereri (Kuhl 1817)",40.78,-4.01
"Myotis nattereri (Kuhl 1817)",40.88,-3.42
"Myotis nattereri (Kuhl 1817)",41.69,-2.94
"Myotis nattereri (Kuhl 1817)",41.69,-2.34
"Myotis nattereri (Kuhl 1817)",41.14,-3.77
"Myotis nattereri (Kuhl 1817)",43.31,-2.57
"Myotis nattereri (Kuhl 1817)",43.03,-1.83
"Myotis nattereri (Kuhl 1817)",42.86,-2.2
"Myotis nattereri (Kuhl 1817)",43.12,-4.29
"Myotis nattereri (Kuhl 1817)",41.78,-3.06
"Myotis nattereri (Kuhl 1817)",38.88,1.33
"Myotis nattereri (Kuhl 1817)",41.14,-4.13
"Myotis nattereri (Kuhl 1817)",41.14,-2.23
"Myotis nattereri (Kuhl 1817)",43.13,-2.57
"Myotis nattereri (Kuhl 1817)",43.04,-3.18
"Myotis nattereri (Kuhl 1817)",41.05,-3.89
"Myotis nattereri (Kuhl 1817)",43.03,-4.41
"Myotis nattereri (Kuhl 1817)",40.12,0.12
"Myotis nattereri (Kuhl 1817)",43.04,-2.82
"Myotis nattereri (Kuhl 1817)",42.85,-1.35
"Myotis nattereri (Kuhl 1817)",41.69,-3.06
"Myotis nattereri (Kuhl 1817)",42.94,-4.41
"Myotis nattereri (Kuhl 1817)",42.86,-3.18
"Myotis nattereri (Kuhl 1817)",42.85,-4.41
"Myotis nattereri (Kuhl 1817)",41.83,-5.83
"Myotis nattereri (Kuhl 1817)",40.12,-5.76
"Myotis nattereri (Kuhl 1817)",41.38,-5.93
"Myotis nattereri (Kuhl 1817)",40.3,-5.77
"Myotis nattereri (Kuhl 1817)",40.85,-5.55
"Myotis nattereri (Kuhl 1817)",40.13,-5.64
"Myotis nattereri (Kuhl 1817)",40.3,-5.88
"Myotis nattereri (Kuhl 1817)",42.83,-5.63
"Myotis nattereri (Kuhl 1817)",43.36,-5.9
"Myotis nattereri (Kuhl 1817)",40.31,-5.65
"Myotis nattereri (Kuhl 1817)",42.92,-5.51
"Myotis nattereri (Kuhl 1817)",37.9,-3.06
"Myotis nattereri (Kuhl 1817)",37.17,-4.63
"Myotis nattereri (Kuhl 1817)",41.39,-5.69
"Myotis nattereri (Kuhl 1817)",38.35,-2.48
"Myotis nattereri (Kuhl 1817)",41.38,-5.81
"Myotis nattereri (Kuhl 1817)",37.9,-2.94
"Myotis nattereri (Kuhl 1817)",37.36,-3.06
"Myotis nattereri (Kuhl 1817)",38.08,-3.63
"Myotis nattereri (Kuhl 1817)",36.71,-4.96
"Myotis nattereri (Kuhl 1817)",40.21,-5.88
"Myotis nattereri (Kuhl 1817)",38.35,-2.37
"Myotis nattereri (Kuhl 1817)",43.19,-5.52
"Myotis nattereri (Kuhl 1817)",40.67,-5.66
"Myotis nattereri (Kuhl 1817)",37.89,-1.12
"Myotis nattereri (Kuhl 1817)",41.47,-5.93
"Myotis nattereri (Kuhl 1817)",37.44,-4.41
"Myotis nattereri (Kuhl 1817)",43.19,-5.65
"Myotis nattereri (Kuhl 1817)",36.99,-4.74
"Myotis nattereri (Kuhl 1817)",37.36,-3.17
"Myotis nattereri (Kuhl 1817)",43.46,-5.53
"Myotis nattereri (Kuhl 1817)",36.71,-5.07
"Myotis nattereri (Kuhl 1817)",37.36,-2.83
"Myotis nattereri (Kuhl 1817)",43.46,-5.66
"Myotis nattereri (Kuhl 1817)",36.89,-5.19
"Myotis nattereri (Kuhl 1817)",37.97,-5.45
"Myotis nattereri (Kuhl 1817)",37.26,-4.41
"Myotis nattereri (Kuhl 1817)",40.22,-6.71
"Myotis nattereri (Kuhl 1817)",38.14,-5.91
"Myotis nattereri (Kuhl 1817)",38.05,-5.56
"Myotis nattereri (Kuhl 1817)",42.49,-8.09
"Myotis nattereri (Kuhl 1817)",41.86,-7.37
"Myotis nattereri (Kuhl 1817)",42.03,-6.77
"Myotis nattereri (Kuhl 1817)",37.06,-5.53
"Myotis nattereri (Kuhl 1817)",37.96,-5.56
"Myotis nattereri (Kuhl 1817)",38.05,-5.91
"Myotis nattereri (Kuhl 1817)",43.39,-7.95
"Myotis nattereri (Kuhl 1817)",42.04,-7.49
"Myotis nattereri (Kuhl 1817)",42.39,-7.12
"Myotis nattereri (Kuhl 1817)",42.49,-8.21
"Myotis nattereri (Kuhl 1817)",42.3,-6.88
"Myotis nattereri (Kuhl 1817)",42.31,-7.48
"Myotis nattereri (Kuhl 1817)",37.69,-5.78
"Myotis nattereri (Kuhl 1817)",37.96,-5.79
"Myotis nattereri (Kuhl 1817)",42.31,-7.85
"Myotis nattereri (Kuhl 1817)",42.04,-7.61
"Myotis nattereri (Kuhl 1817)",42.03,-7.13
"Myotis nattereri (Kuhl 1817)",43.31,-8.57
"Myotis nattereri (Kuhl 1817)",36.71,-5.3
"Myotis nattereri (Kuhl 1817)",42.31,-7.97
"Myotis nattereri (Kuhl 1817)",43.01,-6.61
"Myotis nattereri (Kuhl 1817)",42.3,-7.24
"Myotis nattereri (Kuhl 1817)",39.33,-6.97
"Myotis nattereri (Kuhl 1817)",37.6,-6.45
"Myotis nattereri (Kuhl 1817)",38.42,-6.54
"Myotis nattereri (Kuhl 1817)",42.31,-8.09
"Myotis nattereri (Kuhl 1817)",37.42,-6.46
"Myotis nattereri (Kuhl 1817)",37.61,-6.56
"Myotis nattereri (Kuhl 1817)",39.4,-6.15
"Myotis nattereri (Kuhl 1817)",38.51,-6.53
"Myotis nattereri (Kuhl 1817)",37.87,-6.1
"Myotis nattereri (Kuhl 1817)",38.05,-6.44
"Myotis nattereri (Kuhl 1817)",39.51,-7.08
"Myotis nattereri (Kuhl 1817)",38.05,-6.32
"Myotis nattereri (Kuhl 1817)",37.61,-6.68
"Myotis nattereri (Kuhl 1817)",37.78,-6.22
"Myotis nattereri (Kuhl 1817)",37.6,-6.34
"Myotis nattereri (Kuhl 1817)",37.79,-6.67
"Myotis nattereri (Kuhl 1817)",40.86,-4.96
"Myotis nattereri (Kuhl 1817)",41.31,-5.09
"Myotis nattereri (Kuhl 1817)",36.7,-5.63
"Myotis nattereri (Kuhl 1817)",41.76,-4.98
"Myotis nattereri (Kuhl 1817)",36.61,-5.63
"Myotis nattereri (Kuhl 1817)",40.69,-4.24
"Myotis nattereri (Kuhl 1817)",40.14,-5.17
"Myotis nattereri (Kuhl 1817)",36.7,-5.74
"Myotis nattereri (Kuhl 1817)",43.45,-6.1
"Myotis nattereri (Kuhl 1817)",43.36,-6.22
"Myotis nattereri (Kuhl 1817)",41.38,-6.07
"Myotis nattereri (Kuhl 1817)",41.58,-4.74
"Myotis nattereri (Kuhl 1817)",40.87,-4.6
"Myotis nattereri (Kuhl 1817)",40.85,-6.33
"Myotis nattereri (Kuhl 1817)",42.55,-6.26
"Myotis nattereri (Kuhl 1817)",41.22,-4.85
"Myotis nattereri (Kuhl 1817)",41.94,-4.99
"Myotis nattereri (Kuhl 1817)",36.79,-5.63
"Myotis nattereri (Kuhl 1817)",42.1,-6.04
"Myotis nattereri (Kuhl 1817)",43.55,-6.59
"Myotis nattereri (Kuhl 1817)",41.04,-4.96
"Myotis nattereri (Kuhl 1817)",41.74,-6.05
"Myotis nattereri (Kuhl 1817)",41.83,-6.17
"Myotis nattereri (Kuhl 1817)",42.19,-6.27
"Myotis nattereri (Kuhl 1817)",39.33,-7.2
"Myotis nattereri (Kuhl 1817)",37.53,-7.47
"Myotis nattereri (Kuhl 1817)",39.24,-7.2
"Myotis nattereri (Kuhl 1817)",39.42,-7.2
"Myotis nattereri (Kuhl 1817)",38.06,-6.89
"Myotis nattereri (Kuhl 1817)",38.69,-0.41
"Myotis nattereri (Kuhl 1817)",38.79,-1.1
"Myotis nattereri (Kuhl 1817)",39.14,-0.63
"Myotis nattereri (Kuhl 1817)",39.24,-0.97
"Myotis nattereri (Kuhl 1817)",38.51,-0.88
"Myotis nattereri (Kuhl 1817)",38.96,-0.52
"Myotis nattereri (Kuhl 1817)",39.06,-1.21
"Myotis nattereri (Kuhl 1817)",38.15,-0.89
"Myotis nattereri (Kuhl 1817)",38.78,-0.76
"Myotis nattereri (Kuhl 1817)",40.12,-5.99
"Myotis nattereri (Kuhl 1817)",39.95,-0.37
"Myotis nattereri (Kuhl 1817)",38.95,-0.17
"Myotis nattereri (Kuhl 1817)",39.67,-0.26
"Myotis nattereri (Kuhl 1817)",51.88399999999999,14.0342
"Myotis nattereri (Kuhl 1817)",51.9354,13.9213
"Myotis nattereri (Kuhl 1817)",52.0155,13.8386
"Myotis nattereri (Kuhl 1817)",51.8992,13.913
"Myotis nattereri (Kuhl 1817)",52.0373,13.7908
"Myotis nattereri (Kuhl 1817)",52.0129,13.8404
"Myotis nattereri (Kuhl 1817)",52.0815,13.8315
"Myotis nattereri (Kuhl 1817)",51.9215,13.9128
"Myotis nattereri (Kuhl 1817)",51.9976,13.8484
"Myotis nattereri (Kuhl 1817)",52.0819,13.8311
"Myotis nattereri (Kuhl 1817)",51.9573,13.8955
"Myotis nattereri (Kuhl 1817)",56.968764,18.230213
"Myotis nattereri (Kuhl 1817)",58.972719999999995,17.71343
"Myotis nattereri (Kuhl 1817)",52.256904999999996,9.180223
"Myotis nattereri (Kuhl 1817)",52.119076,10.054421000000001
"Myotis nattereri (Kuhl 1817)",50.373955,8.283171000000001
"Myotis nattereri (Kuhl 1817)",50.618668,10.470429
"Myotis nattereri (Kuhl 1817)",50.533798,10.481587
"Myotis nattereri (Kuhl 1817)",52.07362,9.957129
"Myotis nattereri (Kuhl 1817)",51.831534999999995,6.631923
"Myotis nattereri (Kuhl 1817)",49.04739,7.760346000000001
"Myotis nattereri (Kuhl 1817)",52.129906,10.203209
"Myotis nattereri (Kuhl 1817)",52.169182,9.748583
"Myotis nattereri (Kuhl 1817)",50.337902,8.714991
"Myotis nattereri (Kuhl 1817)",52.436840000000004,9.218407000000001
"Myotis nattereri (Kuhl 1817)",51.027504,9.637777
"Myotis nattereri (Kuhl 1817)",50.541798,10.360794
"Myotis nattereri (Kuhl 1817)",50.611221,8.787019
"Myotis nattereri (Kuhl 1817)",54.073391,9.707142
"Myotis nattereri (Kuhl 1817)",52.297825,8.607702
"Myotis nattereri (Kuhl 1817)",47.679226,16.57251
"Myotis nattereri (Kuhl 1817)",50.059124,8.918409
"Myotis nattereri (Kuhl 1817)",52.320961,9.96443
"Myotis nattereri (Kuhl 1817)",50.62812,10.892600999999999
"Myotis nattereri (Kuhl 1817)",50.297737,8.989319
"Myotis nattereri (Kuhl 1817)",50.722198,8.230841999999999
"Myotis nattereri (Kuhl 1817)",52.58166899999999,13.171577
"Myotis nattereri (Kuhl 1817)",49.05793,7.638713
"Myotis nattereri (Kuhl 1817)",52.981269999999995,10.611248
"Myotis nattereri (Kuhl 1817)",52.418377,9.419003
"Myotis nattereri (Kuhl 1817)",54.367858999999996,10.075922
"Myotis nattereri (Kuhl 1817)",50.899623999999996,10.432377
"Myotis nattereri (Kuhl 1817)",52.52924,9.475308
"Myotis nattereri (Kuhl 1817)",50.721241,10.179005
"Myotis nattereri (Kuhl 1817)",52.309433,9.311855
"Myotis nattereri (Kuhl 1817)",52.655345999999994,9.625222
"Myotis nattereri (Kuhl 1817)",50.888897,10.150311
"Myotis nattereri (Kuhl 1817)",50.084503000000005,8.909161
"Myotis nattereri (Kuhl 1817)",52.155315,9.952003
"Myotis nattereri (Kuhl 1817)",50.681026,8.212392999999999
"Myotis nattereri (Kuhl 1817)",52.223602,9.623844
"Myotis nattereri (Kuhl 1817)",54.058128,11.876992999999999
"Myotis nattereri (Kuhl 1817)",52.662842000000005,9.482978
"Myotis nattereri (Kuhl 1817)",50.775528,9.515792999999999
"Myotis nattereri (Kuhl 1817)",50.08271,8.909311
"Myotis nattereri (Kuhl 1817)",52.752933999999996,12.202522
"Myotis nattereri (Kuhl 1817)",51.19492,8.945825
"Myotis nattereri (Kuhl 1817)",52.170914,9.668349000000001
"Myotis nattereri (Kuhl 1817)",52.503944,9.463379
"Myotis nattereri (Kuhl 1817)",51.100525,8.941699
"Myotis nattereri (Kuhl 1817)",48.053528,7.644767999999999
"Myotis nattereri (Kuhl 1817)",52.632346999999996,9.510637
"Myotis nattereri (Kuhl 1817)",51.434963,6.806030000000001
"Myotis nattereri (Kuhl 1817)",52.081665,9.7195
"Myotis nattereri (Kuhl 1817)",52.268467,9.138494
"Myotis nattereri (Kuhl 1817)",52.173607000000004,9.873807000000001
"Myotis nattereri (Kuhl 1817)",50.775646,9.546894
"Myotis nattereri (Kuhl 1817)",52.136086,9.980108999999999
"Myotis nattereri (Kuhl 1817)",52.678635,9.408875
"Myotis nattereri (Kuhl 1817)",49.973853999999996,7.374199000000001
"Myotis nattereri (Kuhl 1817)",52.173607000000004,9.790486
"Myotis nattereri (Kuhl 1817)",50.657894,10.622578
"Myotis nattereri (Kuhl 1817)",52.055973,10.192909
"Myotis nattereri (Kuhl 1817)",52.479434999999995,9.346619
"Myotis nattereri (Kuhl 1817)",50.334835,8.718513
"Myotis nattereri (Kuhl 1817)",52.541298,13.209847
"Myotis nattereri (Kuhl 1817)",50.01899,10.310400999999999
"Myotis nattereri (Kuhl 1817)",50.043690000000005,8.903389
"Myotis nattereri (Kuhl 1817)",48.707446999999995,12.760705999999999
"Myotis nattereri (Kuhl 1817)",53.352608,13.081305
"Myotis nattereri (Kuhl 1817)",51.150696,8.901742
"Myotis nattereri (Kuhl 1817)",52.159554,9.780584
"Myotis nattereri (Kuhl 1817)",47.864544,8.029117999999999
"Myotis nattereri (Kuhl 1817)",52.354332,12.97788
"Myotis nattereri (Kuhl 1817)",50.508183,10.419025999999999
"Myotis nattereri (Kuhl 1817)",52.082115,9.784581
"Myotis nattereri (Kuhl 1817)",51.358596999999996,8.946819
"Myotis nattereri (Kuhl 1817)",50.742191,10.226242
"Myotis nattereri (Kuhl 1817)",50.338303,8.215976
"Myotis nattereri (Kuhl 1817)",50.137634000000006,10.290756
"Myotis nattereri (Kuhl 1817)",52.48,13.8
"Myotis nattereri (Kuhl 1817)",51.95,7.37
"Myotis nattereri (Kuhl 1817)",47.78,8.72
"Myotis nattereri (Kuhl 1817)",51.88,7.68
"Myotis nattereri (Kuhl 1817)",51.99,7.7
"Myotis nattereri (Kuhl 1817)",51.87,8.03
"Myotis nattereri (Kuhl 1817)",51.85,7.6
"Myotis nattereri (Kuhl 1817)",51.95,7.75
"Myotis nattereri (Kuhl 1817)",52.77,12.9
"Myotis nattereri (Kuhl 1817)",52.6,11.28
"Myotis nattereri (Kuhl 1817)",51.9,7.8
"Myotis nattereri (Kuhl 1817)",52.7,11.48
"Myotis nattereri (Kuhl 1817)",49.77,11.3
"Myotis nattereri (Kuhl 1817)",52.1,7.87
"Myotis nattereri (Kuhl 1817)",51.97,7.41
"Myotis nattereri (Kuhl 1817)",52.0,7.75
"Myotis nattereri (Kuhl 1817)",52.04,7.98
"Myotis nattereri (Kuhl 1817)",52.07,8.0
"Myotis nattereri (Kuhl 1817)",52.08,8.0
"Myotis nattereri (Kuhl 1817)",52.1,8.08
"Myotis nattereri (Kuhl 1817)",51.91,7.74
"Myotis nattereri (Kuhl 1817)",51.98,7.78
"Myotis nattereri (Kuhl 1817)",52.11,7.86
"Myotis nattereri (Kuhl 1817)",51.88,7.95
"Myotis nattereri (Kuhl 1817)",52.78,12.62
"Myotis nattereri (Kuhl 1817)",52.15,7.3
"Myotis nattereri (Kuhl 1817)",52.53,13.22
"Myotis nattereri (Kuhl 1817)",52.23,7.92
"Myotis nattereri (Kuhl 1817)",52.4,7.97
"Myotis nattereri (Kuhl 1817)",52.33,8.03
"Myotis nattereri (Kuhl 1817)",51.73,8.23
"Myotis nattereri (Kuhl 1817)",51.38,6.38
"Myotis nattereri (Kuhl 1817)",51.48,6.42
"Myotis nattereri (Kuhl 1817)",51.98,7.93
"Myotis nattereri (Kuhl 1817)",52.17,7.27
"Myotis nattereri (Kuhl 1817)",51.93,7.17
"Myotis nattereri (Kuhl 1817)",52.67,15.25
"Myotis nattereri (Kuhl 1817)",54.2,10.42
"Myotis nattereri (Kuhl 1817)",53.63,11.42
"Myotis nattereri (Kuhl 1817)",52.95,13.62
"Myotis nattereri (Kuhl 1817)",48.85,16.65
"Myotis nattereri (Kuhl 1817)",52.54,13.21
"Myotis nattereri (Kuhl 1817)",52.13,11.65
"Myotis nattereri (Kuhl 1817)",48.88,15.87
"Myotis nattereri (Kuhl 1817)",52.75,13.72
"Myotis nattereri (Kuhl 1817)",49.68,10.88
"Myotis nattereri (Kuhl 1817)",51.95,7.7
"Myotis nattereri (Kuhl 1817)",52.5,12.93
"Myotis nattereri (Kuhl 1817)",52.53,12.93
"Myotis nattereri (Kuhl 1817)",52.58,13.17
"Myotis nattereri (Kuhl 1817)",52.5,13.38
"Myotis nattereri (Kuhl 1817)",52.68,12.71
"Myotis nattereri (Kuhl 1817)",51.95,7.62
"Myotis nattereri (Kuhl 1817)",52.63,12.97
"Myotis nattereri (Kuhl 1817)",51.88,8.04
"Myotis nattereri (Kuhl 1817)",52.68,12.72
"Myotis nattereri (Kuhl 1817)",51.94,7.17
"Myotis nattereri (Kuhl 1817)",52.4,13.05
"Myotis nattereri (Kuhl 1817)",52.9,13.88
"Myotis nattereri (Kuhl 1817)",51.98,7.4
"Myotis nattereri (Kuhl 1817)",52.37,14.07
"Myotis nattereri (Kuhl 1817)",53.42,14.2
"Myotis nattereri (Kuhl 1817)",52.85,12.93
"Myotis nattereri (Kuhl 1817)",52.78,11.1
"Myotis nattereri (Kuhl 1817)",52.8,11.08
"Myotis nattereri (Kuhl 1817)",50.7,10.02
"Myotis nattereri (Kuhl 1817)",52.82,12.08
"Myotis nattereri (Kuhl 1817)",51.77,10.8
"Myotis nattereri (Kuhl 1817)",52.87,12.12
"Myotis nattereri (Kuhl 1817)",51.88,11.28
"Myotis nattereri (Kuhl 1817)",51.97,7.38
"Myotis nattereri (Kuhl 1817)",52.77,14.05
"Myotis nattereri (Kuhl 1817)",51.88,7.77
"Myotis nattereri (Kuhl 1817)",51.92,7.52
"Myotis nattereri (Kuhl 1817)",51.93,7.57
"Myotis nattereri (Kuhl 1817)",49.57,10.87
"Myotis nattereri (Kuhl 1817)",51.95,7.73
"Myotis nattereri (Kuhl 1817)",53.38,13.63
"Myotis nattereri (Kuhl 1817)",51.44,8.35
"Myotis nattereri (Kuhl 1817)",51.32,7.83
"Myotis nattereri (Kuhl 1817)",50.98,11.88
"Myotis nattereri (Kuhl 1817)",52.77,13.57
"Myotis nattereri (Kuhl 1817)",49.1,8.0
"Myotis nattereri (Kuhl 1817)",48.93,11.77
"Myotis nattereri (Kuhl 1817)",48.94,11.78
"Myotis nattereri (Kuhl 1817)",48.95,11.73
"Myotis nattereri (Kuhl 1817)",51.33,7.87
"Myotis nattereri (Kuhl 1817)",50.38,7.28
"Myotis nattereri (Kuhl 1817)",51.88,11.03
"Myotis nattereri (Kuhl 1817)",50.85,11.6
"Myotis nattereri (Kuhl 1817)",51.27,14.33
"Myotis nattereri (Kuhl 1817)",49.1,11.97
"Myotis nattereri (Kuhl 1817)",47.88,9.75
"Myotis nattereri (Kuhl 1817)",50.18,8.53
"Myotis nattereri (Kuhl 1817)",49.97,11.03
"Myotis nattereri (Kuhl 1817)",50.8,11.57
"Myotis nattereri (Kuhl 1817)",49.63,11.55
"Myotis nattereri (Kuhl 1817)",48.93,11.78
"Myotis nattereri (Kuhl 1817)",52.18,9.58
"Myotis nattereri (Kuhl 1817)",53.94,10.32
"Myotis nattereri (Kuhl 1817)",50.68,7.22
"Myotis nattereri (Kuhl 1817)",48.98,11.1
"Myotis nattereri (Kuhl 1817)",49.82,11.22
"Myotis nattereri (Kuhl 1817)",49.63,11.63
"Myotis nattereri (Kuhl 1817)",49.05,13.1
"Myotis nattereri (Kuhl 1817)",49.13,11.12
"Myotis nattereri (Kuhl 1817)",50.8,10.63
"Myotis nattereri (Kuhl 1817)",50.48,9.65
"Myotis nattereri (Kuhl 1817)",51.35,8.38
"Myotis nattereri (Kuhl 1817)",48.68,11.6
"Myotis nattereri (Kuhl 1817)",51.08,11.62
"Myotis nattereri (Kuhl 1817)",49.25,11.68
"Myotis nattereri (Kuhl 1817)",50.95,11.75
"Myotis nattereri (Kuhl 1817)",50.73,8.28
"Myotis nattereri (Kuhl 1817)",51.56,7.91
"Myotis nattereri (Kuhl 1817)",50.78,8.33
"Myotis nattereri (Kuhl 1817)",50.32,9.45
"Myotis nattereri (Kuhl 1817)",51.37,7.77
"Myotis nattereri (Kuhl 1817)",51.25,14.53
"Myotis nattereri (Kuhl 1817)",50.63,7.83
"Myotis nattereri (Kuhl 1817)",47.82,9.63
"Myotis nattereri (Kuhl 1817)",49.25,12.33
"Myotis nattereri (Kuhl 1817)",51.72,10.95
"Myotis nattereri (Kuhl 1817)",50.7,8.2
"Myotis nattereri (Kuhl 1817)",50.65,8.28
"Myotis nattereri (Kuhl 1817)",48.95,11.77
"Myotis nattereri (Kuhl 1817)",49.58,7.87
"Myotis nattereri (Kuhl 1817)",50.78,13.55
"Myotis nattereri (Kuhl 1817)",51.82,10.73
"Myotis nattereri (Kuhl 1817)",52.18,9.78
"Myotis nattereri (Kuhl 1817)",49.8,7.85
"Myotis nattereri (Kuhl 1817)",51.9,11.03
"Myotis nattereri (Kuhl 1817)",50.56,11.36
"Myotis nattereri (Kuhl 1817)",50.1,7.9
"Myotis nattereri (Kuhl 1817)",49.73,7.77
"Myotis nattereri (Kuhl 1817)",49.9,7.72
"Myotis nattereri (Kuhl 1817)",51.38,8.72
"Myotis nattereri (Kuhl 1817)",48.12,11.92
"Myotis nattereri (Kuhl 1817)",51.28,14.55
"Myotis nattereri (Kuhl 1817)",51.27,14.53
"Myotis nattereri (Kuhl 1817)",47.83,12.97
"Myotis nattereri (Kuhl 1817)",49.84,7.87
"Myotis nattereri (Kuhl 1817)",50.07,7.43
"Myotis nattereri (Kuhl 1817)",49.8,7.5
"Myotis nattereri (Kuhl 1817)",51.2,8.32
"Myotis nattereri (Kuhl 1817)",51.02,7.97
"Myotis nattereri (Kuhl 1817)",48.92,11.82
"Myotis nattereri (Kuhl 1817)",49.77,7.8
"Myotis nattereri (Kuhl 1817)",48.13,11.87
"Myotis nattereri (Kuhl 1817)",47.83,12.82
"Myotis nattereri (Kuhl 1817)",50.48,7.0
"Myotis nattereri (Kuhl 1817)",50.88,8.9
"Myotis nattereri (Kuhl 1817)",50.5,6.88
"Myotis nattereri (Kuhl 1817)",47.93,12.99
"Myotis nattereri (Kuhl 1817)",49.7,6.5
"Myotis nattereri (Kuhl 1817)",48.43,9.68
"Myotis nattereri (Kuhl 1817)",48.58,10.2
"Myotis nattereri (Kuhl 1817)",50.45,9.83
"Myotis nattereri (Kuhl 1817)",47.67,7.57
"Myotis nattereri (Kuhl 1817)",50.87,8.88
"Myotis nattereri (Kuhl 1817)",47.85,8.4
"Myotis nattereri (Kuhl 1817)",50.68,8.3
"Myotis nattereri (Kuhl 1817)",47.98,7.85
"Myotis nattereri (Kuhl 1817)",56.87,10.12
"Myotis nattereri (Kuhl 1817)",56.43,9.18
"Myotis nattereri (Kuhl 1817)",50.12,8.93
"Myotis nattereri (Kuhl 1817)",48.08,11.87
"Myotis nattereri (Kuhl 1817)",47.62,15.98
"Myotis nattereri (Kuhl 1817)",47.71,16.18
"Myotis nattereri (Kuhl 1817)",48.13,16.93
"Myotis nattereri (Kuhl 1817)",49.98,13.17
"Myotis nattereri (Kuhl 1817)",49.89,14.5
"Myotis nattereri (Kuhl 1817)",49.15,13.57
"Myotis nattereri (Kuhl 1817)",49.25,13.76
"Myotis nattereri (Kuhl 1817)",48.13,17.0
"Myotis nattereri (Kuhl 1817)",48.14,16.94
"Myotis nattereri (Kuhl 1817)",49.31,13.25
"Myotis nattereri (Kuhl 1817)",49.36,13.28
"Myotis nattereri (Kuhl 1817)",47.72,16.03
"Myotis nattereri (Kuhl 1817)",48.0,16.03
"Myotis nattereri (Kuhl 1817)",49.3,13.3
"Myotis nattereri (Kuhl 1817)",48.02,15.6
"Myotis nattereri (Kuhl 1817)",47.22,15.4
"Myotis nattereri (Kuhl 1817)",50.05,6.63
"Myotis nattereri (Kuhl 1817)",47.7,16.0
"Myotis nattereri (Kuhl 1817)",49.22,13.5
"Myotis nattereri (Kuhl 1817)",48.12,16.9
"Myotis nattereri (Kuhl 1817)",53.18,13.45
"Myotis nattereri (Kuhl 1817)",47.72,16.01
"Myotis nattereri (Kuhl 1817)",52.4,13.93
"Myotis nattereri (Kuhl 1817)",49.22,13.49
"Myotis nattereri (Kuhl 1817)",51.02,8.38
"Myotis nattereri (Kuhl 1817)",47.92,15.48
"Myotis nattereri (Kuhl 1817)",53.78,13.55
"Myotis nattereri (Kuhl 1817)",54.17,10.45
"Myotis nattereri (Kuhl 1817)",53.37,13.07
"Myotis nattereri (Kuhl 1817)",53.4,13.72
"Myotis nattereri (Kuhl 1817)",49.8,11.27
"Myotis nattereri (Kuhl 1817)",50.68,13.45
"Myotis nattereri (Kuhl 1817)",58.18,24.5
"Myotis nattereri (Kuhl 1817)",51.62,11.1
"Myotis nattereri (Kuhl 1817)",49.82,11.25
"Myotis nattereri (Kuhl 1817)",49.76,11.46
"Myotis nattereri (Kuhl 1817)",49.83,10.42
"Myotis nattereri (Kuhl 1817)",49.75,11.03
"Myotis nattereri (Kuhl 1817)",49.04,14.48
